frame,video_time_s,object,source,confidence,distance_m,closing_speed_mps,ttc_s,lane_overlap,in_lane,risk,action,incident_image
278,9.27,person,yolo11n,0.3832,11.84,1.842,6.427,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
278,9.27,car,yolo11n,0.3821,56.14,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
278,9.27,person,yolo11n,0.3654,8.21,0.707,11.615,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
280,9.337,person,yolo11n,0.6987,11.78,1.821,6.47,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
280,9.337,car,yolo11n,0.6807,11.28,0.3,37.616,0.825,True,CAUTION,CAUTION - car IN VEHICLE LANE,
280,9.337,car,yolo11n,0.6602,46.71,1.821,25.655,1.0,True,SAFE,car AT SAFE DISTANCE,
280,9.337,car,yolo11n,0.4312,73.13,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
280,9.337,car,yolo11n,0.3718,57.49,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
280,9.337,person,yolo11n,0.3116,8.06,1.028,7.839,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
282,9.404,person,yolo11n,0.6931,7.96,1.564,5.091,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
282,9.404,car,yolo11n,0.6782,11.27,0.237,47.472,0.825,True,CAUTION,CAUTION - car IN VEHICLE LANE,
282,9.404,car,yolo11n,0.6505,46.7,1.178,39.641,1.0,True,SAFE,car AT SAFE DISTANCE,
282,9.404,person,yolo11n,0.5947,11.61,2.078,5.588,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
282,9.404,car,yolo11n,0.5076,59.42,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
282,9.404,car,yolo11n,0.4625,73.47,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
282,9.404,truck,yolo11n,0.4223,15.35,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
284,9.471,person,yolo11n,0.6886,7.9,1.906,4.144,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
284,9.471,car,yolo11n,0.6863,11.23,0.237,47.304,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
284,9.471,car,yolo11n,0.6168,46.69,0.771,60.549,1.0,True,SAFE,car AT SAFE DISTANCE,
284,9.471,car,yolo11n,0.486,59.62,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
284,9.471,car,yolo11n,0.4652,73.7,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
284,9.471,truck,yolo11n,0.4415,15.35,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
284,9.471,person,yolo11n,0.3703,11.37,2.528,4.498,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
286,9.537,person,yolo11n,0.7647,7.86,2.121,3.707,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
286,9.537,car,yolo11n,0.6762,11.2,0.25,44.819,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
286,9.537,car,yolo11n,0.6454,46.68,0.514,90.804,1.0,True,SAFE,car AT SAFE DISTANCE,
286,9.537,car,yolo11n,0.4928,60.8,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
286,9.537,car,yolo11n,0.4622,73.85,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
286,9.537,truck,yolo11n,0.4212,15.35,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
288,9.604,car,yolo11n,0.69,11.18,0.343,32.622,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
288,9.604,person,yolo11n,0.64,7.96,1.671,4.764,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
288,9.604,car,yolo11n,0.6312,46.09,1.585,29.078,1.0,True,SAFE,car AT SAFE DISTANCE,
288,9.604,car,yolo11n,0.5259,61.57,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
288,9.604,car,yolo11n,0.4619,75.56,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
288,9.604,truck,yolo11n,0.4309,15.35,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
288,9.604,giraffe,yolo11n,0.3216,3.96,0.0,,0.0,False,SAFE,giraffe OUTSIDE VEHICLE LANE,
290,9.671,person,yolo11n,0.7434,7.89,1.371,5.756,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
290,9.671,car,yolo11n,0.6972,11.17,0.3,37.249,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
290,9.671,car,yolo11n,0.6295,46.3,1.007,45.991,1.0,True,SAFE,car AT SAFE DISTANCE,
290,9.671,person,yolo11n,0.5913,11.34,1.749,6.483,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
290,9.671,car,yolo11n,0.4654,62.07,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
290,9.671,car,yolo11n,0.4614,76.68,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
290,9.671,truck,yolo11n,0.4315,15.3,0.187,81.634,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
290,9.671,giraffe,yolo11n,0.3281,3.98,0.0,,0.0,False,SAFE,giraffe OUTSIDE VEHICLE LANE,
292,9.737,person,yolo11n,0.7801,7.79,0.9,8.659,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
292,9.737,car,yolo11n,0.6735,11.16,0.278,40.078,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
292,9.737,car,yolo11n,0.582,46.43,0.664,69.924,1.0,True,SAFE,car AT SAFE DISTANCE,
292,9.737,truck,yolo11n,0.5035,15.27,0.24,63.651,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
292,9.737,car,yolo11n,0.4611,64.85,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
292,9.737,person,yolo11n,0.4605,11.33,1.566,7.235,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
292,9.737,car,yolo11n,0.437,77.4,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
294,9.804,person,yolo11n,0.722,7.73,0.707,10.936,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
294,9.804,car,yolo11n,0.709,11.16,0.257,43.418,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
294,9.804,person,yolo11n,0.684,11.31,1.033,10.95,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
294,9.804,car,yolo11n,0.6085,46.51,0.428,108.568,1.0,True,SAFE,car AT SAFE DISTANCE,
294,9.804,car,yolo11n,0.4969,66.65,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
294,9.804,truck,yolo11n,0.4687,15.26,0.225,67.85,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
294,9.804,car,yolo11n,0.443,77.87,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
296,9.871,person,yolo11n,0.7968,11.44,0.666,17.167,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
296,9.871,person,yolo11n,0.7253,7.63,0.707,10.794,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
296,9.871,car,yolo11n,0.6885,11.16,0.236,47.365,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
296,9.871,car,yolo11n,0.5972,45.98,1.542,29.814,1.0,True,SAFE,car AT SAFE DISTANCE,
296,9.871,car,yolo11n,0.5219,69.26,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
296,9.871,truck,yolo11n,0.491,15.24,0.236,64.681,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
296,9.871,car,yolo11n,0.4474,78.18,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
298,9.937,person,yolo11n,0.7143,7.51,0.835,8.99,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
298,9.937,car,yolo11n,0.673,11.15,0.171,65.069,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
298,9.937,car,yolo11n,0.5819,45.64,2.249,20.293,1.0,True,SAFE,car AT SAFE DISTANCE,
298,9.937,car,yolo11n,0.5537,70.96,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
298,9.937,person,yolo11n,0.5377,11.52,0.433,26.596,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
298,9.937,truck,yolo11n,0.5104,15.24,0.236,64.681,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
298,9.937,car,yolo11n,0.4548,78.38,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
300,10.004,person,yolo11n,0.7019,7.49,0.793,9.451,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
300,10.004,car,yolo11n,0.6736,11.15,0.0,,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
300,10.004,car,yolo11n,0.5885,45.42,2.699,16.829,1.0,True,SAFE,car AT SAFE DISTANCE,
300,10.004,car,yolo11n,0.5608,72.07,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
300,10.004,truck,yolo11n,0.5072,15.23,0.257,59.252,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
300,10.004,car,yolo11n,0.4601,78.51,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
300,10.004,car,yolo11n,0.334,46.67,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
302,10.071,person,yolo11n,0.7591,7.59,0.793,9.577,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
302,10.071,car,yolo11n,0.6699,11.15,0.0,,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
302,10.071,car,yolo11n,0.5469,45.27,1.756,25.774,1.0,True,SAFE,car AT SAFE DISTANCE,
302,10.071,car,yolo11n,0.5452,71.34,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
302,10.071,person,yolo11n,0.5444,14.58,0.0,,0.0,False,SAFE,person OUTSIDE VEHICLE LANE,
302,10.071,truck,yolo11n,0.5162,15.23,0.257,59.252,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
302,10.071,car,yolo11n,0.4671,78.59,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
304,10.138,person,yolo11n,0.7738,7.66,0.493,15.548,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
304,10.138,car,yolo11n,0.6818,11.15,0.0,,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
304,10.138,car,yolo11n,0.5626,45.18,2.399,18.833,1.0,True,SAFE,car AT SAFE DISTANCE,
304,10.138,car,yolo11n,0.5409,70.87,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
304,10.138,truck,yolo11n,0.5059,15.22,0.171,88.82,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
304,10.138,car,yolo11n,0.4669,78.65,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
306,10.204,person,yolo11n,0.6625,7.76,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
306,10.204,car,yolo11n,0.6552,11.15,0.0,,0.813,True,CAUTION,CAUTION - car IN VEHICLE LANE,
306,10.204,car,yolo11n,0.5388,45.11,2.827,15.955,1.0,True,SAFE,car AT SAFE DISTANCE,
306,10.204,truck,yolo11n,0.5304,15.22,0.0,,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
306,10.204,car,yolo11n,0.511,69.28,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
306,10.204,car,yolo11n,0.4485,78.68,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
308,10.271,person,yolo11n,0.7754,7.83,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
308,10.271,car,yolo11n,0.6521,11.15,0.0,,0.813,True,CAUTION,CAUTION - car IN VEHICLE LANE,
308,10.271,car,yolo11n,0.5427,45.07,3.084,14.612,1.0,True,SAFE,car AT SAFE DISTANCE,
308,10.271,truck,yolo11n,0.536,15.22,0.0,,0.812,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
308,10.271,car,yolo11n,0.4805,69.53,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
308,10.271,car,yolo11n,0.4233,78.71,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
310,10.338,person,yolo11n,0.7274,7.87,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
310,10.338,car,yolo11n,0.6326,11.15,0.0,,0.813,True,CAUTION,CAUTION - car IN VEHICLE LANE,
310,10.338,truck,yolo11n,0.5556,15.27,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
310,10.338,car,yolo11n,0.5206,68.41,1.821,37.574,1.0,True,SAFE,car AT SAFE DISTANCE,
310,10.338,car,yolo11n,0.5122,45.05,1.992,22.615,1.0,True,SAFE,car AT SAFE DISTANCE,
310,10.338,car,yolo11n,0.4332,78.72,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
312,10.404,person,yolo11n,0.6601,7.84,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
312,10.404,car,yolo11n,0.6422,11.15,0.0,,0.813,True,CAUTION,CAUTION - car IN VEHICLE LANE,
312,10.404,truck,yolo11n,0.5532,15.3,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
312,10.404,car,yolo11n,0.5123,45.03,1.307,34.463,1.0,True,SAFE,car AT SAFE DISTANCE,
312,10.404,car,yolo11n,0.4911,67.68,7.026,9.633,1.0,True,SAFE,car AT SAFE DISTANCE,
312,10.404,car,yolo11n,0.424,78.73,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
314,10.471,car,yolo11n,0.642,11.15,0.0,,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
314,10.471,person,yolo11n,0.5835,7.76,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
314,10.471,truck,yolo11n,0.5516,15.31,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
314,10.471,car,yolo11n,0.5251,45.02,0.857,52.545,1.0,True,SAFE,car AT SAFE DISTANCE,
314,10.471,car,yolo11n,0.4587,68.49,7.668,8.932,1.0,True,SAFE,car AT SAFE DISTANCE,
314,10.471,car,yolo11n,0.4509,78.74,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
316,10.538,person,yolo11n,0.7786,7.65,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
316,10.538,car,yolo11n,0.6156,11.15,0.0,,0.818,True,CAUTION,CAUTION - car IN VEHICLE LANE,
316,10.538,truck,yolo11n,0.5819,15.33,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
316,10.538,car,yolo11n,0.4998,45.01,0.557,80.821,1.0,True,SAFE,car AT SAFE DISTANCE,
316,10.538,car,yolo11n,0.4431,78.74,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
316,10.538,car,yolo11n,0.437,67.73,7.733,8.759,1.0,True,SAFE,car AT SAFE DISTANCE,
318,10.604,person,yolo11n,0.7143,7.58,0.171,44.235,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
318,10.604,truck,yolo11n,0.6128,15.34,0.0,,0.82,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
318,10.604,car,yolo11n,0.5951,11.12,0.0,,0.82,True,CAUTION,CAUTION - car IN VEHICLE LANE,
318,10.604,car,yolo11n,0.4566,45.01,0.364,123.608,1.0,True,SAFE,car AT SAFE DISTANCE,
318,10.604,car,yolo11n,0.4397,78.75,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
318,10.604,car,yolo11n,0.4128,68.52,5.034,13.612,1.0,True,SAFE,car AT SAFE DISTANCE,
320,10.671,car,yolo11n,0.6059,11.09,0.0,,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
320,10.671,person,yolo11n,0.5971,7.48,0.6,12.472,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
320,10.671,truck,yolo11n,0.5603,15.34,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
320,10.671,car,yolo11n,0.4482,45.59,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
320,10.671,car,yolo11n,0.4421,78.75,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
320,10.671,car,yolo11n,0.3681,72.1,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
322,10.738,car,yolo11n,0.5881,11.08,0.0,,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
322,10.738,truck,yolo11n,0.5689,15.34,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
322,10.738,person,yolo11n,0.5517,7.58,0.535,14.155,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
322,10.738,car,yolo11n,0.4724,45.97,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
322,10.738,car,yolo11n,0.4481,78.75,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
322,10.738,car,yolo11n,0.311,74.43,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
324,10.804,car,yolo11n,0.6045,11.07,0.171,64.602,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
324,10.804,person,yolo11n,0.6004,7.71,0.343,22.497,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
324,10.804,truck,yolo11n,0.5506,15.35,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
324,10.804,car,yolo11n,0.4877,46.21,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
324,10.804,car,yolo11n,0.4164,78.75,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
326,10.871,person,yolo11n,0.7545,7.86,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
326,10.871,car,yolo11n,0.6022,11.06,0.193,57.372,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
326,10.871,truck,yolo11n,0.5549,15.35,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
326,10.871,car,yolo11n,0.488,46.37,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
326,10.871,car,yolo11n,0.4352,78.75,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
328,10.938,person,yolo11n,0.6427,7.96,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
328,10.938,car,yolo11n,0.61,11.06,0.193,57.372,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
328,10.938,truck,yolo11n,0.545,15.35,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
328,10.938,car,yolo11n,0.5077,46.48,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
328,10.938,car,yolo11n,0.4339,78.75,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
330,11.005,person,yolo11n,0.5734,8.16,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
330,11.005,car,yolo11n,0.5633,11.05,0.214,51.588,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
330,11.005,truck,yolo11n,0.5632,15.35,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
330,11.005,car,yolo11n,0.4484,46.54,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
330,11.005,car,yolo11n,0.4457,78.75,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
332,11.071,car,yolo11n,0.5958,11.05,0.0,,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
332,11.071,person,yolo11n,0.5912,8.15,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
332,11.071,car,yolo11n,0.5051,46.59,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
332,11.071,truck,yolo11n,0.499,15.35,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
332,11.071,car,yolo11n,0.3596,77.13,3.47,22.228,1.0,True,SAFE,car AT SAFE DISTANCE,
334,11.138,truck,yolo11n,0.5884,15.35,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
334,11.138,person,yolo11n,0.5658,8.15,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
334,11.138,car,yolo11n,0.5171,11.05,0.0,,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
334,11.138,car,yolo11n,0.4423,47.24,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
334,11.138,car,yolo11n,0.3475,73.35,11.567,6.342,1.0,True,SAFE,car AT SAFE DISTANCE,
336,11.205,truck,yolo11n,0.5593,15.35,0.0,,0.814,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
336,11.205,person,yolo11n,0.54,8.36,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
336,11.205,car,yolo11n,0.517,11.05,0.0,,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
336,11.205,car,yolo11n,0.4648,47.04,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
336,11.205,car,yolo11n,0.3244,70.89,16.836,4.211,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
338,11.271,truck,yolo11n,0.5906,15.3,0.0,,0.816,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
338,11.271,person,yolo11n,0.5197,8.84,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
338,11.271,car,yolo11n,0.5048,11.05,0.0,,0.814,True,CAUTION,CAUTION - car IN VEHICLE LANE,
338,11.271,car,yolo11n,0.4047,47.54,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
338,11.271,car,yolo11n,0.324,68.13,22.748,2.995,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
340,11.338,person,yolo11n,0.6727,8.73,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
340,11.338,truck,yolo11n,0.6462,15.23,0.257,59.252,0.816,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
340,11.338,car,yolo11n,0.4844,11.02,0.0,,0.816,True,CAUTION,CAUTION - car IN VEHICLE LANE,
340,11.338,car,yolo11n,0.3282,48.54,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
342,11.405,truck,yolo11n,0.6983,15.18,0.364,41.688,0.825,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
342,11.405,person,yolo11n,0.6405,8.66,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
342,11.405,car,yolo11n,0.4595,11.0,0.0,,0.823,True,CAUTION,CAUTION - car IN VEHICLE LANE,
344,11.471,person,yolo11n,0.6648,8.77,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
344,11.471,truck,yolo11n,0.6006,15.1,0.535,28.198,0.826,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
344,11.471,car,yolo11n,0.5556,10.98,0.0,,0.825,True,CAUTION,CAUTION - car IN VEHICLE LANE,
346,11.538,person,yolo11n,0.6984,8.93,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
346,11.538,car,yolo11n,0.617,10.98,0.0,,0.825,True,CAUTION,CAUTION - car IN VEHICLE LANE,
346,11.538,truck,yolo11n,0.5515,15.1,0.535,28.198,0.826,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
346,11.538,car,yolo11n,0.3023,49.19,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
348,11.605,truck,yolo11n,0.6729,15.1,0.535,28.198,0.835,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
348,11.605,person,yolo11n,0.6357,9.11,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
348,11.605,car,yolo11n,0.5077,10.97,0.171,64.018,0.832,True,CAUTION,CAUTION - car IN VEHICLE LANE,
348,11.605,bicycle,yolo11n,0.4682,12.35,0.0,,1.0,True,CAUTION,CAUTION - bicycle IN VEHICLE LANE,
350,11.671,car,yolo11n,0.6464,10.9,0.321,33.925,0.835,True,CAUTION,CAUTION - car IN VEHICLE LANE,
350,11.671,person,yolo11n,0.6444,8.99,0.0,,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
350,11.671,truck,yolo11n,0.4533,15.05,0.643,23.421,0.844,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
350,11.671,car,yolo11n,0.3383,75.94,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
352,11.738,person,yolo11n,0.6644,8.76,0.171,51.121,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
352,11.738,car,yolo11n,0.5569,10.85,0.428,25.327,0.839,True,CAUTION,CAUTION - car IN VEHICLE LANE,
352,11.738,truck,yolo11n,0.4983,14.97,0.707,21.178,0.844,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
354,11.805,person,yolo11n,0.7797,8.54,0.407,20.984,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
354,11.805,car,yolo11n,0.5394,10.79,0.493,21.902,0.836,True,CAUTION,CAUTION - car IN VEHICLE LANE,
354,11.805,truck,yolo11n,0.4971,14.92,0.664,22.469,0.837,True,CAUTION,CAUTION - truck IN VEHICLE LANE,
356,11.872,person,yolo11n,0.561,8.33,0.707,11.785,1.0,True,CAUTION,CAUTION - person IN VEHICLE LANE,
358,11.938,car,yolo11n,0.6338,10.75,0.469,22.943,0.829,True,CAUTION,CAUTION - car IN VEHICLE LANE,
360,12.005,car,yolo11n,0.6436,10.7,0.525,20.389,0.839,True,CAUTION,CAUTION - car IN VEHICLE LANE,
362,12.072,car,yolo11n,0.6906,10.69,0.544,19.668,0.849,True,CAUTION,CAUTION - car IN VEHICLE LANE,
